-1.3734809344352489E-11,2.225162224933547E-11,-5.287782398951912E-12,-1.802302137061689E-12,-3.8860363742602705E-12,-9.256428917123019E-13,1.1102459078122811E-12,9.799879175111185E-13,2.8743583135028035E-13,-1.4956082592991428E-13,16716
6.371432441779277E-11,1.3944039805355573E-11,-3.494473099351341E-11,3.0970404060163584E-11,-1.8150485055845366E-12,1.572319182604227E-11,2.52734859090695E-11,1.2208518287006689E-11,-1.82276369464773E-12,-2.8911887435903184E-12,16717
1.9021974170503252E-10,-2.486168103963543E-11,-3.6483406551254746E-11,5.884537715501925E-11,3.776661637609548E-12,2.5616539386035663E-11,4.5688755829088E-11,2.2654849868883823E-11,-3.38695188961611E-12,-6.173710592851731E-12,16718
3.5350231587751573E-10,-7.826739188940339E-11,-6.11711584493041E-11,7.99837984235508E-11,6.402278188954543E-12,4.068868051695459E-11,6.561943198480362E-11,3.337487458518871E-11,-3.91700955098888E-12,-8.902818050791456E-12,16719
9.350206603810809E-11,4.144024297528951E-11,-3.80788635191382E-11,4.3985544239568444E-11,-4.858450068585209E-12,1.953268462461391E-11,3.879575580852135E-11,1.8977634701557455E-11,-1.0917994033993677E-12,-3.2882334637403702E-12,16720
5.754969451211529E-11,3.777158420387164E-11,-2.1800941697147677E-11,3.4757757257089914E-11,-6.17216784291468E-12,1.0584934466716597E-11,3.5125346184364446E-11,1.5630745589682155E-11,-1.4439148866735565E-12,-3.538400712771067E-12,16721
2.019785519716852E-10,-7.611744840962725E-11,-1.7807566753931745E-11,4.417857703457785E-11,9.813921078256299E-12,2.3886561424477896E-11,2.8217060092483048E-11,1.5062335670697436E-11,-2.868315957096335E-12,-4.542029053329607E-12,16722
3.854742711609539E-10,-9.91788467953467E-11,-6.581604247875215E-11,9.821788614614806E-11,8.658689224864666E-12,4.662687248654288E-11,7.857614330564841E-11,3.830880150460033E-11,-6.2966601643363515E-12,-1.1367324448605044E-11,16723
1.4036011481347358E-10,1.7901439993415037E-11,-3.552312044955422E-11,4.638928150040113E-11,-6.2659644965767145E-12,1.578734982567966E-11,4.6605180650152475E-11,2.1660178970657286E-11,-1.872947166199055E-12,-5.478218586213244E-12,16724
4.414540674738906E-11,8.885674907107022E-11,-3.404494665949887E-11,2.542571802155261E-11,-1.7644536198202024E-11,4.171403396547813E-12,4.0632383373024625E-11,1.6879532954411135E-11,8.341313871155785E-13,-2.615804961471321E-12,16725
5.083465604972809E-10,-1.2609323857401536E-10,-8.186298743629746E-11,1.2630169479936535E-10,9.729425703393731E-12,5.8025217650980315E-11,1.0344103414533007E-10,5.0976233832284735E-11,-8.216170226658368E-12,-1.5299691763837458E-11,16726
-1.2996978276281217E-10,4.631432432785925E-12,3.1476316211769556E-11,-3.504036252682446E-11,2.1741074061095722E-13,-1.543668502373545E-11,-3.342523338773537E-11,-1.4522888215613188E-11,1.2878922640058473E-12,3.0312649547002436E-12,16727
-7.027411791435772E-11,5.944191128890785E-11,1.3524786049236923E-12,-1.668614529113569E-11,-1.0343204511876606E-11,-1.0756159930388696E-11,-5.797964122499047E-12,-1.581204036789536E-12,1.826605315534423E-12,8.285685450283226E-13,16728
7.459027662733675E-11,-3.481950106040112E-11,-4.778994926893445E-12,2.0322981828112195E-11,4.479782278585771E-12,5.00757690875648E-12,1.772102738619421E-11,5.623880655634565E-12,-2.053215939450228E-12,-2.4022215627851854E-12,16729
6.620172130558797E-10,-7.05843567500764E-11,-1.3677774797228892E-10,1.8953430207287325E-10,1.9721358853970595E-12,8.613388639993167E-11,1.6354866228612305E-10,7.861961821468062E-11,-1.0422456558578948E-11,-1.990947971535859E-11,16730
-2.2614292667835723E-10,9.095946201008243E-11,2.8460643675606034E-11,-5.2534953382515284E-11,-8.444187642495421E-12,-2.3896783704919984E-11,-4.1217695056820285E-11,-1.8677265037234345E-11,3.833201890139288E-12,6.482080269014527E-12,16731
